DATE,Site Name,Site #,Duplicate site? (Y/N),JD,CJD,MO,DAY,YR,TIME,Q (cfs),Staff Gage (ft),TEMP (?C),COND (microS/cm),DO (mg/L),PH,PSAT (%),TP (microg/L),PO4 (microg/L),NH4 (microg/L),NO2 (microg/L),NO3+NO2 (microg/L),TN (microg/L),SiO2 (microg/L),TSS (mg/L),Turbidity (NTU),Notes
10-Nov-05,Sprague R @ Lone Pine,SR0080,NA,314,1774,11,10,2005,1100,370.5,2.09,4.08,131.3,9.48,7.73,84.6,130,90,18,NA,34,619,NA,NA,NA,NA
10-Nov-05,Sprague R @ Power Plant,SR0090,NA,314,1774,11,10,2005,934,437.8,0.85,4.46,128.2,10.02,7.59,90.1,142,88,13,NA,14,468,NA,NA,NA,NA
21-Nov-05,Sprague R @ Godowa Rd,SR0060,NA,355,1815,11,21,2005,910,204.38,1.19,5.76,92.1,9.62,7.68,88.6,58,37,3,NA,35,218,NA,NA,NA,NA
21-Nov-05,Sprague R @ Lone Pine,SR0080,NA,355,1815,11,21,2005,1215,242.93,1.48,3.51,118.4,10.8,7.68,93.7,55,35,3,NA,4,273,NA,NA,NA,NA
21-Nov-05,Sprague R @ Power Plant,SR0090,NA,355,1815,11,21,2005,1409,257.26,0.4,4.39,112.5,11.17,7.64,99.7,61,38,13,NA,11,253,NA,NA,NA,NA
22-Nov-05,NF Sprague @ 3411 Rd,SR0040,NA,356,1816,11,22,2005,1128,42.71,0.65,2.42,52.6,10.72,7.68,90.5,55,43,3,NA,20,105,NA,NA,NA,NA
22-Nov-05,SF Sprague @ Picnic Area,SR0050,NA,356,1816,11,22,2005,950,13.61,0.52,0.37,89.1,11.61,7.73,92.7,38,25,13,NA,11,119,NA,NA,NA,NA
22-Nov-05,Sycan R @ Drews Rd,SR0070,NA,356,1816,11,22,2005,1309,23.53,1.12,4.72,107.2,10.38,7.67,93.4,51,29,1,NA,33,300,NA,NA,NA,NA
22-Nov-05,N. Fork Sprague R @ Ivory Pine,SR0140,NA,356,1816,11,22,2005,1245,NA,1.46,3.44,68.2,11.08,7.59,96.3,53,36,3,NA,15,136,NA,NA,NA,NA
05-Dec-05,Sprague R @ Godowa Rd,SR0060,NA,339,1799,12,5,2005,1125,223.94,1.33,NA,NA,NA,NA,NA,73,40,31,NA,45,338,NA,NA,NA,NA
05-Dec-05,Sprague R @ Lone Pine,SR0080,NA,339,1799,12,5,2005,1439,NA,2.71,NA,NA,NA,NA,NA,126,71,38,NA,53,536,NA,NA,NA,NA
05-Dec-05,Sprague R @ Power Plant,SR0090,NA,339,1799,12,5,2005,909,620,NA,NA,NA,NA,NA,NA,99,53,53,NA,48,426,NA,NA,NA,NA
06-Dec-05,NF Sprague @ 3411 Rd,SR0040,NA,340,1800,12,6,2005,1109,42.19,0.66,0.61,54,11.82,7.75,94.8,54,43,3,NA,25,50,NA,NA,NA,NA
06-Dec-05,SF Sprague @ Picnic Area,SR0050,NA,340,1800,12,6,2005,1025,NA,0.75,-0.27,91.4,11.92,7.61,93.3,43,30,12,NA,20,353,NA,NA,NA,NA
06-Dec-05,Sycan R @ Drews Rd,SR0070,NA,340,1800,12,6,2005,1314,24.41,1.11,1.28,122.1,10.05,7.65,82.5,62,34,14,NA,42,372,NA,NA,NA,NA
06-Dec-05,N. Fork Sprague R @ Ivory Pine,SR0140,NA,340,1800,12,6,2005,1240,NA,1.68,-0.12,71.3,11.72,7.58,92,75,37,3,NA,21,210,NA,NA,NA,NA
19-Dec-05,Sprague R @ Godowa Rd,SR0060,NA,353,1813,12,19,2005,947,229.92,1.19,5.24,89.4,9.75,7.53,99.6,63,46,3,NA,64,213,NA,NA,NA,NA
20-Dec-05,NF Sprague @ 3411 Rd,SR0040,NA,354,1814,12,20,2005,1100,51.86,0.8,3.17,48.1,11.21,7.51,96.5,60,44,3,NA,23,179,NA,NA,NA,NA
20-Dec-05,SF Sprague @ Picnic Area,SR0050,NA,354,1814,12,20,2005,1022,NA,1.51,-0.19,48,11.52,7.13,90.7,74,37,35,NA,15,405,NA,NA,NA,NA
20-Dec-05,Sycan R @ Drews Rd,SR0070,NA,354,1814,12,20,2005,1255,93.31,2.01,1.04,105.2,10.64,7.42,87.1,101,59,17,NA,45,501,NA,NA,NA,NA
20-Dec-05,Sprague R @ Lone Pine,SR0080,NA,354,1814,12,20,2005,915,NA,2.99,-0.23,103.3,10.43,7.04,82.1,65,44,24,NA,65,267,NA,NA,NA,NA
20-Dec-05,N. Fork Sprague R @ Ivory Pine,SR0140,NA,354,1814,12,20,2005,1216,NA,2.88,0.79,55.3,10.89,7.23,90.2,133,61,27,NA,39,432,NA,NA,NA,NA
21-Dec-05,Sprague R @ Godowa Rd,SR0060,NA,355,1815,12,21,2005,1328,1109.42,3.78,1.19,53,10.77,NA,89.6,209,91,163,NA,64,813,NA,NA,NA,NA
22-Dec-05,Sprague R @ Godowa Rd,SR0060,NA,356,1816,12,22,2005,1038,1271.11,4.42,1.11,54.9,10.6,7.12,87.8,195,76,138,NA,57,777,NA,NA,NA,NA
22-Dec-05,Sycan R @ Drews Rd,SR0070,NA,356,1816,12,22,2005,1238,NA,5.1,0.18,35,12.25,7.12,98.6,112,30,64,NA,19,711,NA,NA,NA,NA
22-Dec-05,N. Fork Sprague R @ Ivory Pine,SR0140,NA,356,1816,12,22,2005,1007,NA,3.4,2.37,52.7,11.07,7.19,95,126,46,75,NA,41,543,NA,NA,NA,NA
28-Dec-05,Sprague R @ Lone Pine,SR0080,NA,362,1822,12,28,2005,855,NA,6.35,2.41,84.2,10.23,7.29,88.2,137,75,56,NA,44,704,NA,NA,NA,NA
28-Dec-05,Sprague R @ Power Plant,SR0090,NA,362,1822,12,28,2005,931,2000.94,3.55,1.92,77.6,10.34,7.21,88,147,82,66,NA,59,733,NA,NA,NA,NA
03-Jan-06,Sprague R @ Lone Pine,SR0080,NA,3,1828,1,3,2006,1115,4091.92,8.85,0.01,65.2,10.17,6.19,80.9,145,78,35,NA,40,590,NA,NA,NA,NA
03-Jan-06,Sprague R @ Power Plant,SR0090,NA,3,1828,1,3,2006,912,3146.43,4.8,-0.07,80.7,10.42,6.25,83,168,98,32,NA,46,654,NA,NA,NA,NA
04-Jan-06,NF Sprague @ 3411 Rd,SR0040,NA,4,1829,1,4,2006,1137,109.02,1.26,2.56,45.2,11.49,7.61,97.6,48,36,3,NA,20,209,NA,NA,NA,NA
04-Jan-06,SF Sprague @ Picnic Area,SR0050,NA,4,1829,1,4,2006,1000,110.04,1.48,1.33,66.2,11.75,7.61,96.2,54,26,10,NA,32,278,NA,NA,NA,NA
04-Jan-06,Sycan R @ Drews Rd,SR0070,NA,4,1829,1,4,2006,1322,566.4,4.72,0.49,50.2,10.93,7.19,87.4,57,21,3,NA,16,619,NA,NA,NA,NA
04-Jan-06,N. Fork Sprague R @ Ivory Pine,SR0140,NA,4,1829,1,4,2006,1255,NA,3,2.43,59.7,11.34,7.41,95.6,77,40,3,NA,43,350,NA,NA,NA,NA
18-Jan-06,Sprague R @ Godowa Rd,SR0060,NA,18,1843,1,18,2006,1022,632.53,3.1,2.84,86.2,9.84,7.49,85.8,62,37,14,NA,34,312,NA,NA,NA,NA
18-Jan-06,Sprague R @ Lone Pine,SR0080,NA,18,1843,1,18,2006,1248,1524.71,4.95,1.11,91.8,9.67,7.41,80.5,72,42,21,NA,27,475,NA,NA,NA,NA
18-Jan-06,Sprague R @ Power Plant,SR0090,NA,18,1843,1,18,2006,1438,1660,3.65,1.36,90.5,9.69,7.37,81.2,81,45,22,NA,33,492,NA,NA,NA,NA
19-Jan-06,NF Sprague @ 3411 Rd,SR0040,NA,19,1844,1,19,2006,1116,NA,1.1,2.31,47.5,9.91,6.92,83.7,44,34,10,NA,16,155,NA,NA,NA,NA
19-Jan-06,SF Sprague @ Picnic Area,SR0050,NA,19,1844,1,19,2006,1030,NA,1.28,1.12,68,10.71,7.66,87.8,40,23,3,NA,4,238,NA,NA,NA,NA
19-Jan-06,Sycan R @ Drews Rd,SR0070,NA,19,1844,1,19,2006,1225,293.66,3.49,0.31,61.2,10.26,6.26,82.4,63,37,12,NA,13,620,NA,NA,NA,NA
19-Jan-06,Sprague R @ Power Plant,SR0090,NA,19,1844,1,19,2006,1503,1294.7,2.4,1.19,92.7,9.62,6.33,79.1,79,46,24,NA,32,508,NA,NA,NA,NA
19-Jan-06,N. Fork Sprague R @ Ivory Pine,SR0140,NA,19,1844,1,19,2006,1149,NA,2.58,2,63.2,10.05,6.33,84.4,60,35,3,NA,26,222,NA,NA,NA,NA
31-Jan-06,Sprague R @ Godowa Rd,SR0060,NA,31,1856,1,31,2006,929,763.76,3.03,1.44,83.5,10.75,6.97,89.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31-Jan-06,Sprague R @ Lone Pine,SR0080,NA,31,1856,1,31,2006,1220,887.11,3.3,1.55,121.5,10.4,6.98,86.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31-Jan-06,Sprague R @ Power Plant,SR0090,NA,31,1856,1,31,2006,1442,713.46,1.3,1.1,111.8,10.71,7.62,88.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08-Feb-06,Sprague R @ Power Plant,SR0090,NA,39,1864,2,8,2006,930,1661.19,3.1,0.53,103.1,11.06,6.73,88.5,94,61,26,NA,43,540,NA,NA,NA,NA
13-Feb-06,Sprague R @ Godowa Rd,SR0060,NA,44,1869,2,13,2006,923,531.3,2.46,4.1,91,10.03,6.93,88.3,57,34,13,NA,38,234,NA,NA,NA,NA
13-Feb-06,Sprague R @ Lone Pine,SR0080,NA,44,1869,2,13,2006,1149,994.01,3.71,2.61,121.1,10.38,7.05,87.8,85,46,14,NA,38,479,NA,NA,NA,NA
13-Feb-06,Sprague R @ Power Plant,SR0090,NA,44,1869,2,13,2006,1352,894.81,1.7,3.16,118.2,10.39,7.15,89,79,49,16,NA,37,420,NA,NA,NA,NA
14-Feb-06,NF Sprague @ 3411 Rd,SR0040,NA,45,1870,2,14,2006,1109,68.89,0.93,1.64,53.2,11.04,7.59,92.2,42,34,12,NA,29,116,NA,NA,NA,NA
14-Feb-06,SF Sprague @ Picnic Area,SR0050,NA,45,1870,2,14,2006,943,68.14,1.2,0.04,73,11.7,7.32,93.9,38,20,13,NA,11,208,NA,NA,NA,NA
14-Feb-06,Sycan R @ Drews Rd,SR0070,NA,45,1870,2,14,2006,1311,175.84,2.64,1.32,90.8,11.11,7.43,91.9,68,36,11,NA,33,599,NA,NA,NA,NA
14-Feb-06,N. Fork Sprague R @ Ivory Pine,SR0140,NA,45,1870,2,14,2006,1235,NA,2.2,2.05,70,11.1,7.4,94,56,39,12,NA,29,213,NA,NA,NA,NA
27-Feb-06,Sprague R @ Godowa Rd,SR0060,NA,58,1883,2,27,2006,958,419.54,2,5.7,90,9.56,7.31,90.3,63,37,15,NA,31,219,NA,NA,NA,NA
27-Feb-06,Sprague R @ Lone Pine,SR0080,NA,58,1883,2,27,2006,1215,694.47,2.85,4.95,123.6,9.67,6.7,89.9,93,50,16,NA,26,348,NA,NA,NA,NA
27-Feb-06,Sprague R @ Power Plant,SR0090,NA,58,1883,2,27,2006,1415,590.25,1.1,5.13,116.8,10,7.25,93.1,91,48,18,NA,27,388,NA,NA,NA,NA
28-Feb-06,NF Sprague @ 3411 Rd,SR0040,NA,59,1884,2,28,2006,1055,83.33,1,2.69,48.8,11.26,7.7,98.5,53,36,3,NA,23,160,NA,NA,NA,NA
28-Feb-06,SF Sprague @ Picnic Area,SR0050,NA,59,1884,2,28,2006,1030,NA,1.88,1.91,55.4,11.82,7.33,NA,164,43,91,NA,46,625,NA,NA,NA,NA
28-Feb-06,Sycan R @ Drews Rd,SR0070,NA,59,1884,2,28,2006,1250,387.91,3.7,1.92,82.1,11.36,7.59,97.3,113,48,30,NA,29,545,NA,NA,NA,NA
28-Feb-06,N. Fork Sprague R @ Ivory Pine,SR0140,NA,59,1884,2,28,2006,1213,NA,4.1,2.53,55.8,11.24,7.35,97.8,155,52,59,NA,38,541,NA,NA,NA,NA
13-Mar-06,Sprague R @ Godowa Rd,SR0060,NA,72,1897,3,13,2006,942,468.62,2.24,4.07,89.1,10.42,7.14,93.1,63,33,17,NA,32,217,NA,NA,NA,NA
13-Mar-06,Sprague R @ Lone Pine,SR0080,NA,72,1897,3,13,2006,1213,898.96,3.3,2.72,116,10.23,7.39,88.2,84,46,22,NA,36,394,NA,NA,NA,NA
13-Mar-06,Sprague R @ Power Plant,SR0090,NA,72,1897,3,13,2006,1427,773.44,1.4,2.62,115,10.51,7.59,90.8,85,45,24,NA,40,432,NA,NA,NA,NA
14-Mar-06,NF Sprague @ 3411 Rd,SR0040,NA,73,1898,3,14,2006,1134,50.32,0.9,2.77,52.1,10.85,7.71,96.7,44,37,NA,NA,19,133,NA,NA,NA,NA
14-Mar-06,SF Sprague @ Picnic Area,SR0050,NA,73,1898,3,14,2006,1010,63.3,1.1,1.49,73.3,11.48,7.69,98.7,37,20,15,NA,4,230,NA,NA,NA,NA
14-Mar-06,Sycan R @ Drews Rd,SR0070,NA,73,1898,3,14,2006,1315,159.78,2.51,1.97,93.4,10.94,7.46,95.6,65,36,16,NA,35,466,NA,NA,NA,NA
14-Mar-06,N. Fork Sprague R @ Ivory Pine,SR0140,NA,73,1898,3,14,2006,1245,NA,2.22,3.16,68.8,11.25,7.59,101.7,54,35,16,NA,21,173,NA,NA,NA,NA
27-Mar-06,Sprague R @ Godowa Rd,SR0060,NA,86,1911,3,27,2006,845,582,2.78,7.12,83.5,9.45,7.59,91.7,65,37,28,NA,26,312,NA,NA,NA,NA
27-Mar-06,Sprague R @ Lone Pine,SR0080,NA,86,1911,3,27,2006,1114,1241.91,4.3,6.33,101.2,9.48,7.08,90.3,86,42,28,NA,13,429,NA,NA,NA,NA
27-Mar-06,Sprague R @ Power Plant,SR0090,NA,86,1911,3,27,2006,1330,976.31,1.8,6.86,108.2,9.7,7.6,93.4,90,49,25,NA,14,448,NA,NA,NA,NA
28-Mar-06,NF Sprague @ 3411 Rd,SR0040,NA,87,1912,3,28,2006,1109,68.61,0.95,4.07,51.5,10.68,7.72,96.8,51,35,11,NA,17,166,NA,NA,NA,NA
28-Mar-06,SF Sprague @ Picnic Area,SR0050,NA,87,1912,3,28,2006,930,83.28,1.22,3.75,71.8,10.8,7.74,97.1,42,24,18,NA,4,246,NA,NA,NA,NA
28-Mar-06,N. Fork Sprague R @ Ivory Pine,SR0140,NA,87,1912,3,28,2006,1229,NA,2.62,5.91,68.8,10.18,7.61,96.9,70,35,22,NA,17,271,NA,NA,NA,NA
29-Mar-06,Sycan R @ Drews Rd,SR0070,NA,88,1913,3,29,2006,1030,639.47,4.75,1.39,60.4,11.49,7.31,96.7,74,17,3,NA,12,527,NA,NA,NA,NA
04-Apr-06,Sprague R @ Lone Pine,SR0080,NA,94,1919,4,4,2006,1036,NA,5,4.52,93.9,9.9,7.34,90.8,76,35,19,NA,15,448,NA,NA,NA,NA
04-Apr-06,Sprague R @ Power Plant,SR0090,NA,94,1919,4,4,2006,1128,1720,2.8,5.61,90.6,9.66,7.58,90.7,85,39,21,NA,18,435,NA,NA,NA,NA
05-Apr-06,Sprague R @ Godowa Rd,SR0060,NA,95,1920,4,5,2006,1219,856.12,4.4,6.95,81.9,8.9,7.58,87.1,66,33,34,NA,28,295,NA,NA,NA,NA
05-Apr-06,Sycan R @ Drews Rd,SR0070,NA,95,1920,4,5,2006,945,1334.13,NA,1.75,48,11.2,7.53,98.6,90,18,24,NA,15,557,NA,NA,NA,NA
11-Apr-06,Sprague R @ Godowa Rd,SR0060,NA,101,1926,4,11,2006,1300,1046.68,4.69,7.24,75,9.25,7.5,90.7,65,29,27,NA,18,355,NA,NA,NA,NA
11-Apr-06,Sprague R @ Lone Pine,SR0080,NA,101,1926,4,11,2006,1028,3166.64,7.67,5.9,67.2,8.96,7.02,84.9,81,35,28,NA,20,463,NA,NA,NA,NA
11-Apr-06,Sprague R @ Power Plant,SR0090,NA,101,1926,4,11,2006,840,2406.26,3.9,6.62,68.3,9.03,7.17,87.3,94,50,31,NA,16,436,NA,NA,NA,NA
12-Apr-06,NF Sprague @ 3411 Rd,SR0040,NA,102,1927,4,12,2006,1120,109.63,1.24,4.42,51,10.25,7.77,92.5,45,32,3,NA,15,127,NA,NA,NA,NA
12-Apr-06,SF Sprague @ Picnic Area,SR0050,NA,102,1927,4,12,2006,936,290.98,1.78,4.4,69,10.34,7.64,93.4,79,25,14,NA,4,322,NA,NA,NA,NA
12-Apr-06,Sycan R @ Drews Rd,SR0070,NA,102,1927,4,12,2006,1324,1537.66,NA,5.65,47,10.35,7.47,96.5,51,22,3,NA,4,425,NA,NA,NA,NA
18-Apr-06,Sprague R @ Godowa Rd,SR0060,NA,108,1933,4,18,2006,858,1291.27,4.95,5.66,73.9,9.19,7.44,84.6,64,28,28,NA,20,277,NA,NA,NA,NA
18-Apr-06,Sprague R @ Lone Pine,SR0080,NA,108,1933,4,18,2006,1134,3657.27,8.49,5.98,71.2,9.36,7,86.7,75,33,24,NA,11,369,NA,NA,NA,NA
18-Apr-06,Sprague R @ Power Plant,SR0090,NA,108,1933,4,18,2006,1344,3159.73,4.8,7.18,69.9,9.32,6.45,89,93,49,37,NA,13,474,NA,NA,NA,NA
19-Apr-06,NF Sprague @ 3411 Rd,SR0040,NA,109,1934,4,19,2006,1128,152.13,1.45,4.09,48.6,10.94,7.76,97.3,45,30,12,NA,15,157,NA,NA,NA,NA
19-Apr-06,SF Sprague @ Picnic Area,SR0050,NA,109,1934,4,19,2006,928,241.23,1.75,3.21,66.1,11.34,7.75,98.6,49,21,16,NA,14,179,NA,NA,NA,NA
19-Apr-06,Sycan R @ Drews Rd,SR0070,NA,109,1934,4,19,2006,1310,1325.1,NA,9.04,47.1,9.64,7.57,97,44,16,11,NA,4,409,NA,NA,NA,NA
19-Apr-06,N. Fork Sprague R @ Ivory Pine,SR0140,NA,109,1934,4,19,2006,1245,NA,4.26,5.82,56.6,10.84,7.59,100.9,69,29,21,NA,29,287,NA,NA,NA,NA
24-Apr-06,Sprague R @ Godowa Rd,SR0060,NA,114,1939,4,24,2006,900,1348.14,4.85,8.35,69.6,8.83,7.35,88.4,61,28,29,NA,15,274,NA,NA,NA,NA
24-Apr-06,Sprague R @ Lone Pine,SR0080,NA,114,1939,4,24,2006,1130,2873.13,7.35,9.86,70.4,8.51,7.01,87.5,73,35,23,NA,4,398,NA,NA,NA,NA
24-Apr-06,Sprague R @ Power Plant,SR0090,NA,114,1939,4,24,2006,1335,2369.3,3.95,10.77,72.5,12.68,7.31,133.5,84,38,24,NA,4,385,NA,NA,NA,NA
25-Apr-06,NF Sprague @ 3411 Rd,SR0040,NA,115,1940,4,25,2006,1121,NA,2.15,3.88,39.2,10.35,7.48,NA,63,25,3,NA,26,213,NA,NA,NA,NA
25-Apr-06,SF Sprague @ Picnic Area,SR0050,NA,115,1940,4,25,2006,921,360.26,2.28,5.12,61.7,10.27,7.55,94.3,55,15,3,NA,17,189,NA,NA,NA,NA
25-Apr-06,Sycan R @ Drews Rd,SR0070,NA,115,1940,4,25,2006,1235,1147.54,6.62,10.99,50.6,8.39,7.4,88.9,44,17,3,NA,4,355,NA,NA,NA,NA
25-Apr-06,N. Fork Sprague R @ Ivory Pine,SR0140,NA,115,1940,4,25,2006,1205,NA,5.8,6.47,47.6,9.54,7.3,90.6,110,25,31,NA,42,330,NA,NA,NA,NA
03-May-06,SF Sprague @ Picnic Area,SR0050,NA,123,1948,5,3,2006,929,NA,2.95,3.86,52.5,10.83,7.4,96,64,17,12,NA,27,219,NA,NA,NA,NA
03-May-06,Sycan R @ Drews Rd,SR0070,NA,123,1948,5,3,2006,1011,1601.21,NA,11.4,51.9,8.91,7.19,95.1,75,24,3,NA,4,468,NA,NA,NA,NA
03-May-06,Sprague R @ Lone Pine,SR0080,NA,123,1948,5,3,2006,1205,3893.44,8.59,12.82,66.7,7.08,7.08,77.5,104,52,19,NA,4,433,NA,NA,NA,NA
03-May-06,Sprague R @ Power Plant,SR0090,NA,123,1948,5,3,2006,1409,2833.83,4.4,14.75,69.9,6.92,7.17,79.7,123,77,21,NA,4,452,NA,NA,NA,NA
08-May-06,Sprague R @ Godowa Rd,SR0060,NA,128,1953,5,8,2006,922,1674.07,NA,8.86,59.2,8.12,7.24,81.5,55,25,3,NA,4,187,NA,NA,NA,NA
08-May-06,Sprague R @ Lone Pine,SR0080,NA,128,1953,5,8,2006,1200,3365.16,8.06,13.21,67.5,7.2,7.17,80,79,38,3,NA,4,382,NA,NA,NA,NA
08-May-06,Sprague R @ Power Plant,SR0090,NA,128,1953,5,8,2006,1656,2803.1,4.5,15,70,7.27,7.27,84.1,92,49,14,NA,4,404,NA,NA,NA,NA
09-May-06,NF Sprague @ 3411 Rd,SR0040,NA,129,1954,5,9,2006,1240,NA,2.61,5.08,32.3,10.77,7.42,98.3,40,22,3,NA,14,170,NA,NA,NA,NA
09-May-06,SF Sprague @ Picnic Area,SR0050,NA,129,1954,5,9,2006,955,469.36,2.95,4.45,50.6,10.85,7.51,97.3,47,17,3,NA,12,163,NA,NA,NA,NA
09-May-06,Sycan R @ Drews Rd,SR0070,NA,129,1954,5,9,2006,1345,1199.3,NA,14.1,52,8.65,7.55,97.5,49,26,3,NA,4,399,NA,NA,NA,NA
09-May-06,N. Fork Sprague R @ Ivory Pine,SR0140,NA,129,1954,5,9,2006,1318,NA,NA,6.32,40.7,10.71,7.35,100.7,58,25,3,NA,19,211,NA,NA,NA,NA
22-May-06,Sprague R @ Godowa Rd,SR0060,NA,142,1967,5,22,2006,945,1376.72,4.77,11.25,56,7.75,7.16,83.5,54,34,14,NA,12,208,NA,NA,NA,NA
22-May-06,Sprague R @ Lone Pine,SR0080,NA,142,1967,5,22,2006,1138,2608.66,7.01,15.46,64.6,6.55,7.13,77.6,98,62,20,NA,4,414,NA,NA,NA,NA
22-May-06,Sprague R @ Power Plant,SR0090,NA,142,1967,5,22,2006,1340,2123.49,3.6,16.19,68.3,7,7.19,84.5,114,74,11,NA,11,441,NA,NA,NA,NA
23-May-06,NF Sprague @ 3411 Rd,SR0040,NA,143,1968,5,23,2006,1145,NA,2.49,6.19,33.2,10.63,7.42,100.7,38,20,3,NA,13,141,NA,NA,NA,NA
23-May-06,SF Sprague @ Picnic Area,SR0050,NA,143,1968,5,23,2006,937,353.57,2.55,6.04,47.3,10.84,7.37,101.1,47,25,3,NA,11,163,NA,NA,NA,NA
23-May-06,Sycan R @ Drews Rd,SR0070,NA,143,1968,5,23,2006,1300,796.02,5.55,13.86,56.8,8.72,7.56,98.5,76,40,18,NA,11,478,NA,NA,NA,NA
23-May-06,N. Fork Sprague R @ Ivory Pine,SR0140,NA,143,1968,5,23,2006,1225,NA,NA,7.41,42.4,10.26,7.34,101.5,57,25,3,NA,16,164,NA,NA,NA,NA
05-Jun-06,Sprague R @ Godowa Rd,SR0060,NA,156,1981,6,5,2006,900,660.91,3,15.16,75.3,7.44,7.53,86.1,62,32,25,NA,18,275,NA,NA,NA,NA
05-Jun-06,Sprague R @ Lone Pine,SR0080,NA,156,1981,6,5,2006,1126,1139.62,4.1,17.35,84.4,7.48,7.43,90.8,77,40,17,NA,12,386,NA,NA,NA,NA
05-Jun-06,Sprague R @ Power Plant,SR0090,NA,156,1981,6,5,2006,1335,956.58,1.8,18.87,90.2,7.24,7.55,90.7,86,44,16,NA,13,441,NA,NA,NA,NA
06-Jun-06,NF Sprague @ 3411 Rd,SR0040,NA,157,1982,6,6,2006,1130,254.96,1.93,9.54,37,9.86,7.51,100.7,34,25,3,NA,11,127,NA,NA,NA,NA
06-Jun-06,SF Sprague @ Picnic Area,SR0050,NA,157,1982,6,6,2006,930,179.97,1.85,8.63,45.7,9.78,7.53,97.8,45,22,3,NA,4,195,NA,NA,NA,NA
06-Jun-06,Sycan R @ Drews Rd,SR0070,NA,157,1982,6,6,2006,1315,248.33,3.32,20.37,71,7.56,7.59,97.7,77,44,3,NA,21,543,NA,NA,NA,NA
06-Jun-06,N. Fork Sprague R @ Ivory Pine,SR0140,NA,157,1982,6,6,2006,1255,NA,3.4,13.98,50.3,9.28,7.34,105.7,56,42,13,NA,13,NA,NA,NA,NA,NA
19-Jun-06,Sprague R @ Godowa Rd,SR0060,NA,170,1995,6,19,2006,905,373.62,2,15.77,78.1,8.16,7.85,95.7,52,36,16,NA,17,225,NA,NA,NA,NA
19-Jun-06,Sprague R @ Lone Pine,SR0080,NA,170,1995,6,19,2006,1145,545.77,2.45,18.56,86.6,7.37,7.7,91.6,65,42,NA,NA,NA,324,NA,NA,NA,NA
19-Jun-06,Sprague R @ Power Plant,SR0090,NA,170,1995,6,19,2006,1400,489.35,0.9,20.3,85.1,8.38,8.14,107.9,71,42,15,NA,4,377,NA,NA,NA,NA
20-Jun-06,NF Sprague @ 3411 Rd,SR0040,NA,171,1996,6,20,2006,1130,114.66,1.41,10.04,42.7,9.06,7.67,93.2,38,31,NA,NA,14,109,NA,NA,NA,NA
20-Jun-06,SF Sprague @ Picnic Area,SR0050,NA,171,1996,6,20,2006,940,77.52,1.25,9.93,56.3,9.3,7.59,95.3,33,22,14,NA,12,122,NA,NA,NA,NA
20-Jun-06,Sycan R @ Drews Rd,SR0070,NA,171,1996,6,20,2006,1335,109.35,2.16,19.8,76.1,7.82,7.71,99.2,69,40,3,NA,15,500,NA,NA,NA,NA
20-Jun-06,N. Fork Sprague R @ Ivory Pine,SR0140,NA,171,1996,6,20,2006,1305,NA,2.12,14.4,63,9.13,7.39,102.7,50,32,3,NA,14,187,NA,NA,NA,NA
17-Jul-06,Sprague R @ Godowa Rd,SR0060,NA,198,2023,7,17,2006,841,166.93,1.06,18.78,105.3,7.32,7.95,90.8,46,31,3,NA,4,185,NA,NA,NA,NA
17-Jul-06,Sprague R @ Lone Pine,SR0080,NA,198,2023,7,17,2006,1136,185.72,1.4,23.93,112.5,7.27,8.72,99.7,33,32,3,NA,4,253,NA,NA,NA,NA
17-Jul-06,Sprague R @ Power Plant,SR0090,NA,198,2023,7,17,2006,1341,221.69,0.2,25.26,110.8,8.8,9.1,123.8,41,28,3,NA,4,258,NA,NA,NA,NA
19-Jul-06,NF Sprague @ 3411 Rd,SR0040,NA,200,2025,7,19,2006,1100,63.61,0.85,11.17,55.6,9.37,7.69,99.2,41,39,3,NA,20,50,NA,NA,NA,NA
19-Jul-06,SF Sprague @ Picnic Area,SR0050,NA,200,2025,7,19,2006,920,23.08,0.59,15.22,86.9,8.05,7.77,93.5,33,28,3,NA,11,50,NA,NA,NA,NA
19-Jul-06,Sycan R @ Drews Rd,SR0070,NA,200,2025,7,19,2006,1248,35.03,1.28,23.04,94.4,9.62,8.56,130.9,41,27,3,NA,32,373,NA,NA,NA,NA
19-Jul-06,N. Fork Sprague R @ Ivory Pine,SR0140,NA,200,2025,7,19,2006,1220,NA,1.2,19.83,88.9,8.46,7.44,107.9,66,46,3,NA,4,194,NA,NA,NA,NA
01-Aug-06,Sprague R @ Godowa Rd,SR0060,NA,213,2038,8,1,2006,845,173.07,1.13,15.19,111.5,7.75,7.96,90,80,34,3,NA,4,256,NA,NA,NA,NA
01-Aug-06,Sprague R @ Lone Pine,SR0080,NA,213,2038,8,1,2006,1120,161.38,1.21,19.18,123.8,8.09,8.92,102.5,38,21,3,NA,4,333,NA,NA,NA,NA
01-Aug-06,Sprague R @ Power Plant,SR0090,NA,213,2038,8,1,2006,1301,194.2,0.1,21.11,118.4,8.64,9.16,113.4,48,40,3,NA,4,315,NA,NA,NA,NA
02-Aug-06,NF Sprague @ 3411 Rd,SR0040,NA,214,2039,8,2,2006,1052,56.35,0.79,9.41,55.7,9.39,7.81,95.5,43,43,3,NA,18,50,NA,NA,NA,NA
