DATE,Site Name,Site #,Duplicate site? (Y/N),JD,CJD,MO,DAY,YR,TIME,ZMAX,SECCHI,Z,LIGHT,TEMP (?C),COND(microS/cm),DO (mg/L),PH,PSAT (%),ORP,TP (microg/L),PO4 (microg/L),NH4 (microg/L),NO2 (microg/L),NO3+NO2 (microg/L),TN (microg/L),SiO2 (microg/L),CHLA (microg/L),PHAE (microg/L),Notes
06/21/06,Agency Lake South,KL0010,NA,172,6016,6,21,2006,1425,2.05,0.67,1,21.77,17.42,90.7,11.16,9.46,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,Agency Lake South,KL0010,NA,172,6016,6,21,2006,1425,2.05,0.67,1.7,3.7,17.11,97.7,9.38,9.68,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Coon Point,KL0009,NA,172,6016,6,21,2006,1345,3.8,1.93,-1,2290.736442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Coon Point,KL0009,NA,172,6016,6,21,2006,1345,3.8,1.93,0,1879,20.15,103.1,8.55,8.44,109,NA,56,20,44,NA,19,725,NA,29,2.2,NA
06/21/06,UKL @ Coon Point,KL0009,NA,172,6016,6,21,2006,1345,3.8,1.93,1,488.5,19.78,103.1,8.48,8.44,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Coon Point,KL0009,NA,172,6016,6,21,2006,1345,3.8,1.93,2,111.1,18.22,103,7.5,8.08,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Coon Point,KL0009,NA,172,6016,6,21,2006,1345,3.8,1.93,3,30.5,18.1,102.8,7.14,8,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Coon Point,KL0009,NA,172,6016,6,21,2006,1345,3.8,1.93,3.5,16.95,18.08,102.9,7.03,7.98,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Eagle Ridge,KL0006,NA,172,6016,6,21,2006,1215,7.09,1.59,-1,2358.020266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Eagle Ridge,KL0006,NA,172,6016,6,21,2006,1215,7.09,1.59,0,1986,18.69,103,7.57,8.06,94,NA,127,19,71,NA,21,704,NA,15,2.6,NA
06/21/06,UKL @ Eagle Ridge,KL0006,NA,172,6016,6,21,2006,1215,7.09,1.59,1,493.3,18.65,103.1,7.52,8.07,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Eagle Ridge,KL0006,NA,172,6016,6,21,2006,1215,7.09,1.59,2,127.6,18.52,102.7,7.36,8,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Eagle Ridge,KL0006,NA,172,6016,6,21,2006,1215,7.09,1.59,3,24.46,18.17,103,7.15,7.97,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Eagle Ridge,KL0006,NA,172,6016,6,21,2006,1215,7.09,1.59,4,7.23,18.17,102.9,7.1,7.98,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Eagle Ridge,KL0006,NA,172,6016,6,21,2006,1215,7.09,1.59,5,1.84,18.17,102.9,7.04,8,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Eagle Ridge,KL0006,NA,172,6016,6,21,2006,1215,7.09,1.59,6,0.44,18.16,102.8,7.09,8.02,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Eagle Ridge,KL0006,NA,172,6016,6,21,2006,1215,7.09,1.59,7,0.11,18.16,102.8,7.05,8.03,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Middle Lake,KL0005,NA,172,6016,6,21,2006,1148,3.2,1.63,-1,2272.835241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Middle Lake,KL0005,NA,172,6016,6,21,2006,1148,3.2,1.63,0,1700,18.12,99.8,7.8,8.21,96,NA,254,12,57,NA,5,1210,NA,13,4.2,NA
06/21/06,UKL @ Middle Lake,KL0005,NA,172,6016,6,21,2006,1148,3.2,1.63,1,478.4,18.08,99.9,7.69,8.2,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Middle Lake,KL0005,NA,172,6016,6,21,2006,1148,3.2,1.63,2,135.8,17.84,99.9,7.61,8.2,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Middle Lake,KL0005,NA,172,6016,6,21,2006,1148,3.2,1.63,3,40.51,17.76,100,7.16,8.08,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Middle Lake North,KL0008,NA,172,6016,6,21,2006,1325,3.45,1.62,-1,2333.328955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Middle Lake North,KL0008,NA,172,6016,6,21,2006,1325,3.45,1.62,0,2027,20.21,103.2,8.68,8.47,111,NA,55,15,54,NA,25,789,NA,22,2.8,NA
06/21/06,UKL @ Middle Lake North,KL0008,NA,172,6016,6,21,2006,1325,3.45,1.62,1,495.6,18.71,102.4,8.3,8.43,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Middle Lake North,KL0008,NA,172,6016,6,21,2006,1325,3.45,1.62,2,149.8,17.6,102.4,7.88,8.19,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Middle Lake North,KL0008,NA,172,6016,6,21,2006,1325,3.45,1.62,3,44.13,17.48,102.4,7.28,8.06,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Middle Lake North,KL0008,NA,172,6016,6,21,2006,1325,3.45,1.62,3.2,32.66,17.48,102.4,7.25,8.09,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ North Buck Island,KL0003,NA,172,6016,6,21,2006,1045,2.45,1.28,-1,2459.254644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ North Buck Island,KL0003,NA,172,6016,6,21,2006,1045,2.45,1.28,0,2039,17.44,101.7,7.82,8.15,95,NA,50,9,52,NA,20,877,NA,15,3,NA
06/21/06,UKL @ North Buck Island,KL0003,NA,172,6016,6,21,2006,1045,2.45,1.28,1,473.5,17.34,101.7,7.75,8.19,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ North Buck Island,KL0003,NA,172,6016,6,21,2006,1045,2.45,1.28,2,103.5,17.21,101.6,7.64,8.14,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ North Buck Island,KL0003,NA,172,6016,6,21,2006,1045,2.45,1.28,2.2,72.13,17.21,101.6,7.52,8.18,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Pelican Marina,KL0002,NA,172,6016,6,21,2006,1000,2.5,1.27,-1,2325.304278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Pelican Marina,KL0002,NA,172,6016,6,21,2006,1000,2.5,1.27,0,1543,17.75,101,7.98,8.36,97,NA,59,13,50,NA,18,1100,NA,28,3.5,NA
06/21/06,UKL @ Pelican Marina,KL0002,NA,172,6016,6,21,2006,1000,2.5,1.27,1,301.8,17.74,101,7.8,8.38,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Pelican Marina,KL0002,NA,172,6016,6,21,2006,1000,2.5,1.27,2,53.82,17.73,100.9,7.82,8.42,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Pelican Marina,KL0002,NA,172,6016,6,21,2006,1000,2.5,1.27,2.2,31.05,17.72,100.9,7.83,8.41,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Shoal Water Bay,KL0007,NA,172,6016,6,21,2006,1300,2.85,1.52,-1,2383.328861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Shoal Water Bay,KL0007,NA,172,6016,6,21,2006,1300,2.85,1.52,0,2172,19.79,103.3,8.09,8.34,103,NA,52,15,51,NA,18,1000,NA,23,2.5,NA
06/21/06,UKL @ Shoal Water Bay,KL0007,NA,172,6016,6,21,2006,1300,2.85,1.52,1,459.6,19.18,103.7,8.03,8.36,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Shoal Water Bay,KL0007,NA,172,6016,6,21,2006,1300,2.85,1.52,2,135.2,18.53,102.9,7.9,8.28,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Shoal Water Bay,KL0007,NA,172,6016,6,21,2006,1300,2.85,1.52,2.5,42.8,18.03,102.9,7.41,8.1,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Wocus Bay,KL0004,NA,172,6016,6,21,2006,1120,2.2,1.45,-1,2412.341152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Wocus Bay,KL0004,NA,172,6016,6,21,2006,1120,2.2,1.45,0,1891,19.09,103.6,7.9,8.25,99,NA,134,13,32,NA,10,676,NA,18,4.4,NA
06/21/06,UKL @ Wocus Bay,KL0004,NA,172,6016,6,21,2006,1120,2.2,1.45,1,554.3,18.75,103.6,7.84,8.24,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/21/06,UKL @ Wocus Bay,KL0004,NA,172,6016,6,21,2006,1120,2.2,1.45,2,138.9,18.25,102.9,7.76,8.3,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,Agency Lake North,KL0011,NA,186,6030,7,5,2006,1430,2.35,0.79,-1,2491.970632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,Agency Lake North,KL0011,NA,186,6030,7,5,2006,1430,2.35,0.79,0,1270,24.98,114.4,10.67,9.8,150,NA,395,241,49,NA,5,2440,NA,172,3.5,NA
07/05/06,Agency Lake North,KL0011,NA,186,6030,7,5,2006,1430,2.35,0.79,1,89.02,24.05,112.5,10.01,9.76,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,Agency Lake North,KL0011,NA,186,6030,7,5,2006,1430,2.35,0.79,2,3.86,20.83,102.2,5.33,9,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,Agency Lake South,KL0010,NA,186,6030,7,5,2006,1405,1.75,0.63,-1,2521.600206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,Agency Lake South,KL0010,NA,186,6030,7,5,2006,1405,1.75,0.63,0,1263,24.07,107.4,11.04,9.6,152,NA,385,219,26,NA,5,2390,NA,197,0.7,NA
07/05/06,Agency Lake South,KL0010,NA,186,6030,7,5,2006,1405,1.75,0.63,1,42.85,24.03,107.6,10.74,9.59,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,Agency Lake South,KL0010,NA,186,6030,7,5,2006,1405,1.75,0.63,1.45,2.62,23.71,106.3,8.42,9.46,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Coon Point,KL0009,NA,186,6030,7,5,2006,1335,3.5,0.73,-1,2734.56277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Coon Point,KL0009,NA,186,6030,7,5,2006,1335,3.5,0.73,0,1944,22.85,105.9,10.26,9.44,138,NA,139,4,58,NA,5,1860,NA,175,0.1,NA
07/05/06,UKL @ Coon Point,KL0009,NA,186,6030,7,5,2006,1335,3.5,0.73,1,99.14,22.84,105.7,10.31,9.47,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Coon Point,KL0009,NA,186,6030,7,5,2006,1335,3.5,0.73,2,6.45,22.8,105.4,10.04,9.46,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Coon Point,KL0009,NA,186,6030,7,5,2006,1335,3.5,0.73,3,0.14,22.26,104.4,7.34,9.16,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Eagle Ridge,KL0006,NA,186,6030,7,5,2006,1215,6.3,0.71,-1,2490.118784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Eagle Ridge,KL0006,NA,186,6030,7,5,2006,1215,6.3,0.71,0,1674,22.94,105.2,9.31,9.33,126,NA,165,7,134,NA,5,2070,NA,179,0.1,NA
07/05/06,UKL @ Eagle Ridge,KL0006,NA,186,6030,7,5,2006,1215,6.3,0.71,1,80.93,22.93,105.1,9.18,9.33,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Eagle Ridge,KL0006,NA,186,6030,7,5,2006,1215,6.3,0.71,2,2.05,22.79,104.9,8.86,9.32,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Eagle Ridge,KL0006,NA,186,6030,7,5,2006,1215,6.3,0.71,3,0.03,22.7,104.8,8.38,9.27,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Eagle Ridge,KL0006,NA,186,6030,7,5,2006,1215,6.3,0.71,4,0,22.62,104.9,7.95,9.24,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Eagle Ridge,KL0006,NA,186,6030,7,5,2006,1215,6.3,0.71,5,0,22.49,104.5,7.36,9.17,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Eagle Ridge,KL0006,NA,186,6030,7,5,2006,1215,6.3,0.71,6,0,22.2,105.6,5.75,9,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Middle Lake,KL0005,NA,186,6030,7,5,2006,1145,3.05,1.03,-1,2399.995496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Middle Lake,KL0005,NA,186,6030,7,5,2006,1145,3.05,1.03,0,1695,22.75,104.8,10.04,9.35,135,NA,75,2,69,NA,5,1440,NA,60,0.1,NA
07/05/06,UKL @ Middle Lake,KL0005,NA,186,6030,7,5,2006,1145,3.05,1.03,1,210.5,22.68,104.9,10.06,9.37,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Middle Lake,KL0005,NA,186,6030,7,5,2006,1145,3.05,1.03,2,17.39,22.25,104.6,8.9,9.26,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Middle Lake,KL0005,NA,186,6030,7,5,2006,1145,3.05,1.03,2.7,3.35,22.04,104.2,7.86,9.16,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Middle Lake North,KL0008,NA,186,6030,7,5,2006,1310,3.15,0.97,-1,3037.031338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Middle Lake North,KL0008,NA,186,6030,7,5,2006,1310,3.15,0.97,0,706.9,22.24,104.8,10.36,9.39,138,NA,96,7,34,NA,5,1570,NA,126,6.1,NA
07/05/06,UKL @ Middle Lake North,KL0008,NA,186,6030,7,5,2006,1310,3.15,0.97,1,268,22.24,105,10.26,9.41,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Middle Lake North,KL0008,NA,186,6030,7,5,2006,1310,3.15,0.97,2,12.17,22.23,104.9,10.1,9.41,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Middle Lake North,KL0008,NA,186,6030,7,5,2006,1310,3.15,0.97,2.8,5,21.87,104.2,8.86,9.29,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ North Buck Island,KL0003,NA,186,6030,7,5,2006,1100,2.15,0.88,-1,2354.933853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ North Buck Island,KL0003,NA,186,6030,7,5,2006,1100,2.15,0.88,0,1881,22.42,104,8.97,9.33,120,NA,75,3,57,NA,5,1530,NA,102,1.6,NA
07/05/06,UKL @ North Buck Island,KL0003,NA,186,6030,7,5,2006,1100,2.15,0.88,1,202.5,22.34,104,9.05,9.35,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ North Buck Island,KL0003,NA,186,6030,7,5,2006,1100,2.15,0.88,1.85,18.36,21.94,103.3,7.7,9.23,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Pelican Marina,KL0002,NA,186,6030,7,5,2006,1015,2.25,0.71,-1,2413.575718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Pelican Marina,KL0002,NA,186,6030,7,5,2006,1015,2.25,0.71,0,1769,22.43,105,10.42,9.47,139,NA,118,3,43,NA,5,1910,NA,168,16,NA
07/05/06,UKL @ Pelican Marina,KL0002,NA,186,6030,7,5,2006,1015,2.25,0.71,1,89.46,22.07,104.6,9.94,9.48,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Pelican Marina,KL0002,NA,186,6030,7,5,2006,1015,2.25,0.71,2,3.01,21.9,103.8,8.5,9.36,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Shoal Water Bay,KL0007,NA,186,6030,7,5,2006,1255,2.75,0.89,-1,2544.43967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Shoal Water Bay,KL0007,NA,186,6030,7,5,2006,1255,2.75,0.89,0,1862,22.57,105.8,10.46,9.38,140,NA,130,13,64,NA,5,1810,NA,132,1,NA
07/05/06,UKL @ Shoal Water Bay,KL0007,NA,186,6030,7,5,2006,1255,2.75,0.89,1,122.6,22.55,105.9,10.55,9.41,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Shoal Water Bay,KL0007,NA,186,6030,7,5,2006,1255,2.75,0.89,2,9.83,22.5,105.8,10.01,9.39,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Shoal Water Bay,KL0007,NA,186,6030,7,5,2006,1255,2.75,0.89,2.5,1.66,22.08,104.3,7.84,9.21,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Wocus Bay,KL0004,NA,186,6030,7,5,2006,1125,1.9,0.79,-1,2461.723776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Wocus Bay,KL0004,NA,186,6030,7,5,2006,1125,1.9,0.79,0,1580,23.44,110.5,10.85,9.71,148,NA,111,7,35,NA,5,1840,NA,121,0.1,NA
07/05/06,UKL @ Wocus Bay,KL0004,NA,186,6030,7,5,2006,1125,1.9,0.79,1,130.4,23.37,110.1,10.64,9.71,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/06,UKL @ Wocus Bay,KL0004,NA,186,6030,7,5,2006,1125,1.9,0.79,1.6,14.47,23.24,108.4,9.8,9.63,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,Agency Lake North,KL0011,NA,199,6043,7,18,2006,1430,2.2,1.49,-1,2277.156221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,Agency Lake North,KL0011,NA,199,6043,7,18,2006,1430,2.2,1.49,0,1320,24.97,106.8,6.1,8.9,86,NA,331,259,109,NA,92,1810,NA,26,2,NA
07/18/06,Agency Lake North,KL0011,NA,199,6043,7,18,2006,1430,2.2,1.49,1,198.9,24.11,106,5.46,8.94,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,Agency Lake North,KL0011,NA,199,6043,7,18,2006,1430,2.2,1.49,1.9,13.94,23.04,106.9,2.27,8.41,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,Agency Lake South,KL0010,NA,199,6043,7,18,2006,1405,1.6,0.92,-1,2287.032745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,Agency Lake South,KL0010,NA,199,6043,7,18,2006,1405,1.6,0.92,0,1391,24.78,111.4,11.25,9.47,157,NA,351,220,22,NA,20,2320,NA,107,3,NA
07/18/06,Agency Lake South,KL0010,NA,199,6043,7,18,2006,1405,1.6,0.92,1,67.7,22.41,107.6,5.84,9.05,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,Agency Lake South,KL0010,NA,199,6043,7,18,2006,1405,1.6,0.92,1.3,20.04,22.15,107.7,4.39,8.89,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ Coon Point,KL0009,NA,199,6043,7,18,2006,1335,3.39,0.23,-1,2360.489398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ Coon Point,KL0009,NA,199,6043,7,18,2006,1335,3.39,0.23,0,1647,25.97,114.2,12.24,9.88,175,NA,236,49,91,NA,14,2360,NA,162,11,NA
07/18/06,UKL @ Coon Point,KL0009,NA,199,6043,7,18,2006,1335,3.39,0.23,1,11.34,22.88,106,7.9,9.61,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ Coon Point,KL0009,NA,199,6043,7,18,2006,1335,3.39,0.23,2,1.13,22.45,104.2,4.54,9.39,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ Coon Point,KL0009,NA,199,6043,7,18,2006,1335,3.39,0.23,3,0.2,22.23,104.5,5.55,9.44,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ Eagle Ridge,KL0006,NA,199,6043,7,18,2006,1200,6.51,0.8,-1,2348.761025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ Eagle Ridge,KL0006,NA,199,6043,7,18,2006,1200,6.51,0.8,0,1777,23.33,105,6.52,9.51,89,NA,168,48,239,NA,34,2360,NA,125,8.6,NA
07/18/06,UKL @ Eagle Ridge,KL0006,NA,199,6043,7,18,2006,1200,6.51,0.8,1,87.68,23.2,104.8,5.94,9.45,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ Eagle Ridge,KL0006,NA,199,6043,7,18,2006,1200,6.51,0.8,2,4.41,22.96,104.4,5.38,9.42,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ Eagle Ridge,KL0006,NA,199,6043,7,18,2006,1200,6.51,0.8,3,0.31,22.78,104.3,4.64,9.39,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ Eagle Ridge,KL0006,NA,199,6043,7,18,2006,1200,6.51,0.8,4,0.07,22.78,104.3,4.61,9.38,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ Eagle Ridge,KL0006,NA,199,6043,7,18,2006,1200,6.51,0.8,5,0,22.77,104.4,4.56,9.38,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ Eagle Ridge,KL0006,NA,199,6043,7,18,2006,1200,6.51,0.8,6,0,22.77,104.3,4.5,9.38,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ Eagle Ridge,KL0006,NA,199,6043,7,18,2006,1200,6.51,0.8,6.5,0,22.77,104.1,4.41,9.38,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ Middle Lake,KL0005,NA,199,6043,7,18,2006,1125,2.8,0.73,-1,2266.04513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ Middle Lake,KL0005,NA,199,6043,7,18,2006,1125,2.8,0.73,0,1394,22.62,106,8.4,9.68,113,NA,163,48,26,NA,44,1960,NA,127,4.5,NA
07/18/06,UKL @ Middle Lake,KL0005,NA,199,6043,7,18,2006,1125,2.8,0.73,1,92.32,22.46,105.8,8.07,9.66,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ Middle Lake,KL0005,NA,199,6043,7,18,2006,1125,2.8,0.73,2,7.2,21.93,104.2,6.27,9.56,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ Middle Lake,KL0005,NA,199,6043,7,18,2006,1125,2.8,0.73,2.5,2.32,21.92,103.9,6.15,9.55,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ Middle Lake North,KL0008,NA,199,6043,7,18,2006,1310,3.05,0.88,-1,2362.341246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ Middle Lake North,KL0008,NA,199,6043,7,18,2006,1310,3.05,0.88,0,1747,25.55,108.3,9,9.64,128,NA,190,52,39,NA,18,2060,NA,87,6.2,NA
07/18/06,UKL @ Middle Lake North,KL0008,NA,199,6043,7,18,2006,1310,3.05,0.88,1,199.2,22.25,105.9,8.16,9.58,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ Middle Lake North,KL0008,NA,199,6043,7,18,2006,1310,3.05,0.88,2,20.41,21.86,104.7,6.76,9.56,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ Middle Lake North,KL0008,NA,199,6043,7,18,2006,1310,3.05,0.88,2.75,4.63,21.82,104.6,6.3,9.5,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ North Buck Island,KL0003,NA,199,6043,7,18,2006,1020,2.05,0.83,-1,2428.390505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ North Buck Island,KL0003,NA,199,6043,7,18,2006,1020,2.05,0.83,0,1502,21.65,104.4,6.5,9.51,86,NA,636,39,112,NA,65,2130,NA,124,6.7,NA
07/18/06,UKL @ North Buck Island,KL0003,NA,199,6043,7,18,2006,1020,2.05,0.83,1,83.77,21.61,104.3,6.19,9.51,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/06,UKL @ North Buck Island,KL0003,NA,199,6043,7,18,2006,1020,2.05,0.83,1.75,10.01,21.45,104.1,5.36,9.46,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
